minutes,timestamp,gps,gpsCapability,satsTracked
2.566666666666667,485950976,3,30,13
2.566666666666667,485950976,3,30,12
2.65,485950979,3,30,13
2.683333333333333,485950981,3,30,13
2.683333333333333,485950981,3,30,13
2.683333333333333,485950981,3,30,13
2.75,485950986,3,30,13
2.75,485950986,3,30,13
2.816666666666667,485950989,3,30,13
2.816666666666667,485950989,3,30,13
2.85,485950992,3,30,13
2.85,485950992,3,30,13
2.9166666666666665,485950996,3,30,13
2.9166666666666665,485950996,3,30,13
2.9833333333333334,485951000,3,30,13
2.9833333333333334,485951000,3,30,13
3.033333333333333,485951002,3,30,13
3.033333333333333,485951002,3,30,13
3.1,485951006,3,30,13
3.1,485951006,3,30,13
3.1,485951006,3,30,13
3.1,485951006,3,30,13
3.1666666666666665,485951010,3,30,13
3.1666666666666665,485951010,3,30,13
3.2,485951012,3,30,13
3.2,485951012,3,30,13
3.2666666666666666,485951016,3,30,13
3.2666666666666666,485951016,3,30,13
3.4,485951024,3,30,13
3.4,485951024,3,30,13
3.4,485951024,3,30,13
3.4,485951024,3,30,13
3.466666666666667,485951028,3,30,13
3.466666666666667,485951028,3,30,13
3.533333333333333,485951032,3,30,13
3.533333333333333,485951032,3,30,13
3.5833333333333335,485951035,3,30,13
3.5833333333333335,485951035,3,30,13
3.6333333333333333,485951043,3,30,13
3.6333333333333333,485951043,3,30,13
3.6333333333333333,485951043,3,30,13
3.6333333333333333,485951043,3,30,13
3.716666666666667,485951047,3,30,13
3.7333333333333334,485951049,3,30,13
3.7333333333333334,485951049,3,30,13
3.7333333333333334,485951049,3,30,13
3.7333333333333334,485951049,3,30,13
3.816666666666667,485951053,3,30,13
3.816666666666667,485951053,3,30,13
3.8833333333333333,485951057,3,30,14
3.9,485951059,3,30,14
3.9,485951059,3,30,14
3.9,485951059,3,30,14
3.9833333333333334,485951064,3,30,14
3.9833333333333334,485951064,3,30,14
3.9833333333333334,485951064,3,30,14
3.9833333333333334,485951064,3,30,14
4.066666666666666,485951068,3,30,14
4.066666666666666,485951068,3,30,14
4.083333333333333,485951070,3,30,14
4.083333333333333,485951070,3,30,14
4.083333333333333,485951070,3,30,14
4.083333333333333,485951070,3,30,14
4.166666666666667,485951074,3,30,14
4.166666666666667,485951074,3,30,14
4.216666666666667,485951077,3,30,14
4.216666666666667,485951077,3,30,14
4.266666666666667,485951080,3,30,14
4.266666666666667,485951080,3,30,14
4.316666666666666,485951084,3,30,14
4.316666666666666,485951084,3,30,14
4.383333333333334,485951088,3,30,13
4.383333333333334,485951088,3,30,14
4.383333333333334,485951088,3,30,13
4.383333333333334,485951088,3,30,14
4.466666666666667,485951092,3,30,14
4.466666666666667,485951092,3,30,14
4.533333333333333,485951096,3,30,14
4.533333333333333,485951096,3,30,14
4.566666666666666,485951098,3,30,14
4.566666666666666,485951098,3,30,14
4.566666666666666,485951098,3,30,14
4.566666666666666,485951098,3,30,14
4.616666666666666,485951106,3,30,14
4.616666666666666,485951106,3,30,14
4.616666666666666,485951106,3,30,14
4.616666666666666,485951106,3,30,14
4.7,485951110,3,30,14
4.7,485951110,3,30,14
4.733333333333333,485951113,3,30,14
4.733333333333333,485951113,3,30,14
4.733333333333333,485951113,3,30,14
4.733333333333333,485951113,3,30,14
4.816666666666666,485951117,3,30,14
4.816666666666666,485951117,3,30,14
4.866666666666666,485951121,3,30,14
4.866666666666666,485951121,3,30,14
4.916666666666667,485951123,3,30,14
4.916666666666667,485951123,3,30,14
4.966666666666667,485951127,3,30,14
4.966666666666667,485951127,3,30,14
4.966666666666667,485951127,3,30,14
4.966666666666667,485951127,3,30,14
5.05,485951131,3,30,14
5.05,485951131,3,30,14
5.083333333333333,485951133,3,30,14
5.083333333333333,485951133,3,30,14
5.083333333333333,485951133,3,30,14
5.083333333333333,485951133,3,30,14
5.15,485951137,3,30,14
5.15,485951137,3,30,14
5.15,485951137,3,30,14
5.2,485951141,3,30,14
5.25,485951143,3,30,14
5.25,485951143,3,30,14
5.25,485951143,3,30,14
5.25,485951143,3,30,14
5.316666666666666,485951148,3,30,14
5.316666666666666,485951148,3,30,14
5.383333333333334,485951151,3,30,14
5.416666666666667,485951153,3,30,14
5.416666666666667,485951153,3,30,14
5.416666666666667,485951153,3,30,14
5.416666666666667,485951153,3,30,14
5.483333333333333,485951157,3,30,14
5.483333333333333,485951157,3,30,14
5.483333333333333,485951157,3,30,14
5.483333333333333,485951157,3,30,14
5.55,485951161,3,30,14
5.55,485951161,3,30,14
5.566666666666666,485951163,3,30,14
5.566666666666666,485951163,3,30,13
5.566666666666666,485951163,3,30,14
5.566666666666666,485951163,3,30,13
5.633333333333334,485951172,3,30,13
5.633333333333334,485951172,3,30,13
5.633333333333334,485951172,3,30,13
5.633333333333334,485951172,3,30,13
5.716666666666667,485951176,3,30,12
5.716666666666667,485951176,3,30,13
5.75,485951178,3,30,14
5.75,485951178,3,30,14
5.816666666666666,485951182,3,30,14
5.816666666666666,485951182,3,30,14
5.816666666666666,485951182,3,30,14
5.816666666666666,485951182,3,30,14
5.883333333333334,485951186,3,30,14
5.883333333333334,485951186,3,30,14
5.916666666666667,485951188,3,30,14
5.916666666666667,485951188,3,30,14
5.983333333333333,485951191,3,30,14
5.983333333333333,485951191,3,30,14
5.983333333333333,485951191,3,30,14
5.983333333333333,485951191,3,30,14
6.066666666666666,485951195,3,30,14
6.083333333333333,485951198,3,30,14
6.083333333333333,485951198,3,30,14
6.083333333333333,485951198,3,30,14
6.15,485951201,3,30,14
6.15,485951201,3,30,14
6.15,485951201,3,30,14
6.15,485951201,3,30,14
6.2,485951205,3,30,14
6.233333333333333,485951207,3,30,14
6.233333333333333,485951207,3,30,14
6.3,485951211,3,30,14
6.3,485951211,3,30,14
6.3,485951211,3,30,14
6.3,485951211,3,30,14
6.383333333333334,485951215,3,30,14
6.383333333333334,485951215,3,30,14
6.383333333333334,485951215,3,30,14
6.383333333333334,485951215,3,30,14
6.433333333333334,485951219,3,30,14
6.433333333333334,485951219,3,30,14
6.5,485951223,3,30,14
6.533333333333333,485951225,3,30,14
6.533333333333333,485951225,3,30,14
6.533333333333333,485951225,3,30,14
6.533333333333333,485951225,3,30,14
6.6,485951233,3,30,14
6.6,485951233,3,30,14
6.6,485951233,3,30,14
6.6,485951233,3,30,14
6.683333333333334,485951236,3,30,14
6.7,485951238,3,30,14
6.7,485951238,3,30,14
6.7,485951238,3,30,14
6.7,485951238,3,30,14
6.766666666666667,485951242,3,30,14
6.783333333333333,485951244,3,30,14
6.783333333333333,485951244,3,30,14
6.833333333333333,485951246,3,30,14
6.833333333333333,485951246,3,30,14
6.9,485951250,3,30,14
6.9,485951250,3,30,14
6.9,485951250,3,30,14
6.9,485951250,3,30,14
6.966666666666667,485951254,3,30,14
6.966666666666667,485951254,3,30,14
7.033333333333333,485951258,3,30,14
7.033333333333333,485951258,3,30,14
7.083333333333333,485951262,3,30,14
7.083333333333333,485951262,3,30,14
7.133333333333334,485951264,3,30,14
7.133333333333334,485951264,3,30,14
7.183333333333334,485951268,3,30,14
7.183333333333334,485951268,3,30,14
7.216666666666667,485951270,3,30,14
7.25,485951272,3,30,14
7.25,485951272,3,30,14
7.25,485951272,3,30,14
7.316666666666666,485951275,3,30,14
7.316666666666666,485951275,3,30,14
7.316666666666666,485951275,3,30,14
7.316666666666666,485951275,3,30,14
7.383333333333334,485951279,3,30,14
7.383333333333334,485951279,3,30,14
7.45,485951283,3,30,14
7.45,485951283,3,30,14
7.45,485951283,3,30,14
7.45,485951283,3,30,14
7.516666666666667,485951287,3,30,14
7.516666666666667,485951287,3,30,14
7.533333333333333,485951289,3,30,14
7.533333333333333,485951289,3,30,14
7.616666666666666,485951297,3,30,14
7.616666666666666,485951297,3,30,14
7.666666666666667,485951301,3,30,14
7.716666666666667,485951303,3,30,14
7.716666666666667,485951303,3,30,14
7.766666666666667,485951307,3,30,14
7.766666666666667,485951307,3,30,14
7.85,485951311,3,30,14
7.85,485951311,3,30,14
7.866666666666666,485951313,3,30,14
7.866666666666666,485951313,3,30,14
7.916666666666667,485951317,3,30,14
7.916666666666667,485951317,3,30,14
7.916666666666667,485951317,3,30,14
7.916666666666667,485951317,3,30,14
8.0,485951320,3,30,14
8.033333333333333,485951322,3,30,14
8.033333333333333,485951322,3,30,14
8.033333333333333,485951322,3,30,14
8.083333333333334,485951326,3,30,14
8.083333333333334,485951326,3,30,14
8.083333333333334,485951326,3,30,14
8.083333333333334,485951326,3,30,14
8.15,485951330,3,30,14
8.183333333333334,485951332,3,30,14
8.183333333333334,485951332,3,30,14
8.25,485951336,3,30,14
8.25,485951336,3,30,14
8.25,485951336,3,30,14
8.25,485951336,3,30,14
8.3,485951339,3,30,14
8.3,485951339,3,30,14
8.35,485951341,3,30,14
8.35,485951341,3,30,14
8.35,485951341,3,30,14
8.35,485951341,3,30,14
8.4,485951345,3,30,14
8.4,485951345,3,30,14
8.4,485951345,3,30,14
8.4,485951345,3,30,14
8.466666666666667,485951349,3,30,14
8.466666666666667,485951349,3,30,14
8.533333333333333,485951353,3,30,14
8.533333333333333,485951353,3,30,14
8.6,485951360,3,30,14
8.6,485951360,3,30,14
8.666666666666666,485951364,3,30,14
8.666666666666666,485951364,3,30,14
8.7,485951366,3,30,14
8.7,485951366,3,30,14
8.75,485951370,3,30,14
8.75,485951370,3,30,14
8.75,485951370,3,30,14
8.75,485951370,3,30,14
8.816666666666666,485951374,3,30,14
8.85,485951375,3,30,14
8.85,485951375,3,30,14
8.85,485951375,3,30,14
8.85,485951375,3,30,14
8.916666666666666,485951380,3,30,14
8.916666666666666,485951380,3,30,14
8.966666666666667,485951384,3,30,14
8.966666666666667,485951384,3,30,14
9.05,485951387,3,30,14
9.05,485951387,3,30,14
9.05,485951387,3,30,14
9.05,485951387,3,30,14
9.116666666666667,485951392,3,30,14
9.116666666666667,485951392,3,30,14
9.183333333333334,485951396,3,30,14
9.216666666666667,485951397,3,30,14
9.216666666666667,485951397,3,30,14
9.216666666666667,485951397,3,30,14
9.216666666666667,485951397,3,30,14
9.283333333333333,485951401,3,30,14
9.283333333333333,485951401,3,30,14
9.35,485951406,3,30,14
9.35,485951406,3,30,14
9.383333333333333,485951407,3,30,14
9.383333333333333,485951407,3,30,14
9.466666666666667,485951412,3,30,14
9.466666666666667,485951412,3,30,14
9.466666666666667,485951412,3,30,14
9.466666666666667,485951412,3,30,14
9.533333333333333,485951416,3,30,14
9.55,485951418,3,30,14
9.55,485951418,3,30,14
9.55,485951418,3,30,14
9.55,485951418,3,30,14
9.633333333333333,485951426,3,30,13
9.633333333333333,485951426,3,30,13
9.633333333333333,485951426,3,30,13
9.633333333333333,485951426,3,30,13
9.683333333333334,485951430,3,30,14
9.733333333333333,485951432,3,30,14
9.733333333333333,485951432,3,30,14
9.733333333333333,485951432,3,30,14
9.733333333333333,485951432,3,30,14
9.8,485951436,3,30,14
9.8,485951436,3,30,14
9.883333333333333,485951440,3,30,14
9.883333333333333,485951440,3,30,14
9.9,485951443,3,30,14
9.9,485951443,3,30,14
9.983333333333333,485951447,3,30,14
9.983333333333333,485951447,3,30,14
10.033333333333333,485951451,3,30,14
10.033333333333333,485951451,3,30,14
10.083333333333334,485951453,3,30,14
10.083333333333334,485951453,3,30,14
10.133333333333333,485951457,3,30,14
10.133333333333333,485951457,3,30,14
10.133333333333333,485951457,3,30,14
10.133333333333333,485951457,3,30,14
10.216666666666667,485951461,3,30,14
10.216666666666667,485951461,3,30,13
10.25,485951463,3,30,13
10.25,485951463,3,30,13
10.3,485951467,3,30,13
10.3,485951467,3,30,14
10.3,485951467,3,30,13
10.3,485951467,3,30,14
10.383333333333333,485951472,3,30,13
10.383333333333333,485951472,3,30,13
10.416666666666666,485951473,3,30,12
10.416666666666666,485951473,3,30,12
10.483333333333333,485951478,3,30,14
10.483333333333333,485951478,3,30,14
10.55,485951482,3,30,12
10.55,485951482,3,30,13
10.55,485951482,3,30,12
10.55,485951482,3,30,13
10.633333333333333,485951490,3,30,12
10.633333333333333,485951490,3,30,12
10.683333333333334,485951494,3,30,13
10.733333333333333,485951496,3,30,13
10.733333333333333,485951496,3,30,13
10.733333333333333,485951496,3,30,13
10.733333333333333,485951496,3,30,13
10.8,485951500,3,30,13
10.8,485951500,3,30,13
10.8,485951500,3,30,13
10.8,485951500,3,30,13
10.866666666666667,485951505,3,30,12
10.9,485951506,3,30,12
10.9,485951506,3,30,12
10.966666666666667,485951511,3,30,13
10.966666666666667,485951511,3,30,13
10.966666666666667,485951511,3,30,13
11.05,485951515,3,30,11
11.05,485951515,3,30,11
11.1,485951519,3,30,13
11.1,485951519,3,30,13
11.183333333333334,485951523,3,30,13
11.183333333333334,485951523,3,30,13
11.183333333333334,485951523,3,30,13
11.183333333333334,485951523,3,30,13
11.25,485951528,3,30,13
11.25,485951528,3,30,13
11.25,485951528,3,30,13
11.25,485951528,3,30,13
11.333333333333334,485951532,3,30,12
11.333333333333334,485951532,3,30,12
11.4,485951536,3,30,12
11.4,485951536,3,30,12
11.433333333333334,485951538,3,30,12
11.433333333333334,485951538,3,30,12
11.5,485951542,3,30,12
11.5,485951542,3,30,11
11.5,485951542,3,30,12
11.5,485951542,3,30,11
11.583333333333334,485951546,3,30,13
11.6,485951553,3,30,11
11.6,485951553,3,30,11
11.6,485951553,3,30,11
11.65,485951556,3,30,12
11.65,485951556,3,30,12
11.65,485951556,3,30,12
11.65,485951556,3,30,12
11.733333333333333,485951561,3,30,12
11.733333333333333,485951561,3,30,12
11.766666666666667,485951562,3,30,12
11.766666666666667,485951562,3,30,12
11.833333333333334,485951566,3,30,12
11.833333333333334,485951566,3,30,12
11.833333333333334,485951566,3,30,12
11.833333333333334,485951566,3,30,12
11.916666666666666,485951571,3,30,13
11.916666666666666,485951571,3,30,13
11.933333333333334,485951573,3,30,13
11.933333333333334,485951573,3,30,13
11.933333333333334,485951573,3,30,13
11.933333333333334,485951573,3,30,13
12.0,485951577,3,30,13
12.0,485951577,3,30,13
12.083333333333334,485951581,3,30,11
12.083333333333334,485951581,3,30,12
12.083333333333334,485951581,3,30,11
12.083333333333334,485951581,3,30,12
12.133333333333333,485951585,3,30,12
12.133333333333333,485951585,3,30,12
12.133333333333333,485951585,3,30,12
12.133333333333333,485951585,3,30,12
12.216666666666667,485951589,3,30,13
12.216666666666667,485951589,3,30,13
12.216666666666667,485951589,3,30,13
12.266666666666667,485951593,3,30,12
12.266666666666667,485951593,3,30,12
12.266666666666667,485951593,3,30,12
12.266666666666667,485951593,3,30,12
12.333333333333334,485951598,3,30,12
12.333333333333334,485951598,3,30,12
12.333333333333334,485951598,3,30,12
12.416666666666666,485951602,3,30,12
12.45,485951603,3,30,12
12.45,485951603,3,30,13
12.45,485951603,3,30,12
12.45,485951603,3,30,13
12.533333333333333,485951608,3,30,13
12.533333333333333,485951608,3,30,13
12.583333333333334,485951616,3,30,13
12.583333333333334,485951616,3,30,13
12.633333333333333,485951618,3,30,13
12.633333333333333,485951618,3,30,13
12.7,485951622,3,30,13
12.7,485951622,3,30,12
12.7,485951622,3,30,13
12.7,485951622,3,30,12
12.75,485951626,3,30,13
12.75,485951626,3,30,13
12.833333333333334,485951630,3,30,13
12.833333333333334,485951630,3,30,13
12.9,485951634,3,30,13
12.9,485951634,3,30,13
12.933333333333334,485951637,3,30,13
12.933333333333334,485951637,3,30,13
13.0,485951641,3,30,13
13.0,485951641,3,30,13
13.083333333333334,485951645,3,30,13
13.083333333333334,485951645,3,30,13
13.116666666666667,485951647,3,30,13
13.116666666666667,485951647,3,30,13
13.183333333333334,485951651,3,30,13
13.183333333333334,485951651,3,30,13
13.183333333333334,485951651,3,30,13
13.183333333333334,485951651,3,30,13
13.25,485951655,3,30,13
13.25,485951655,3,30,13
13.25,485951655,3,30,13
13.3,485951660,3,30,13
13.3,485951660,3,30,13
13.383333333333333,485951664,3,30,13
13.383333333333333,485951664,3,30,13
13.416666666666666,485951666,3,30,13
13.416666666666666,485951666,3,30,13
13.5,485951670,3,30,12
13.5,485951670,3,30,13
13.5,485951670,3,30,12
13.5,485951670,3,30,13
13.55,485951674,3,30,13
13.6,485951680,3,30,13
13.6,485951680,3,30,13
13.6,485951680,3,30,13
13.666666666666666,485951684,3,30,12
13.666666666666666,485951684,3,30,12
13.75,485951689,3,30,13
13.75,485951689,3,30,13
13.783333333333333,485951691,3,30,13
13.783333333333333,485951691,3,30,13
13.85,485951695,3,30,13
13.85,485951695,3,30,13
13.85,485951695,3,30,13
13.85,485951695,3,30,13
13.916666666666666,485951699,3,30,13
