minutes,timestamp,hour,minute,second,asi,vsi
3.0833333333333335,485957815,18,2,56,112.95896328293736,730
3.0833333333333335,485957815,18,2,57,111.17710583153348,764
3.15,485957824,18,3,1,106.8574514038877,1032
3.15,485957824,18,3,1,106.8574514038877,1032
3.2333333333333334,485957827,18,3,5,102.53779697624188,1019
3.2333333333333334,485957827,18,3,6,101.61987041036716,1023
3.25,485957830,18,3,7,99.89200863930884,1183
3.25,485957830,18,3,7,99.89200863930884,1183
3.316666666666667,485957834,18,3,11,92.06263498920086,1761
3.316666666666667,485957834,18,3,11,92.06263498920086,1761
3.4,485957838,18,3,16,83.36933045356372,1474
3.433333333333333,485957840,18,3,17,82.50539956803456,1331
3.433333333333333,485957840,18,3,18,81.6414686825054,1174
3.433333333333333,485957840,18,3,17,82.50539956803456,1331
3.433333333333333,485957840,18,3,18,81.6414686825054,1174
3.5,485957844,18,3,22,83.36933045356372,879
3.5,485957844,18,3,22,83.36933045356372,879
3.55,485957848,18,3,25,82.50539956803456,867
3.6,485957850,18,3,27,82.50539956803456,944
3.6,485957850,18,3,28,81.6414686825054,1047
3.6,485957850,18,3,27,82.50539956803456,944
3.6,485957850,18,3,28,81.6414686825054,1047
3.6666666666666665,485957854,18,3,32,79.04967602591793,1184
3.6666666666666665,485957854,18,3,32,79.04967602591793,1184
3.716666666666667,485957858,18,3,35,77.32181425485962,1124
3.7666666666666666,485957860,18,3,36,76.45788336933046,1116
3.7666666666666666,485957860,18,3,38,76.45788336933046,1034
3.7666666666666666,485957860,18,3,36,76.45788336933046,1116
3.7666666666666666,485957860,18,3,38,76.45788336933046,1034
3.8333333333333335,485957864,18,3,41,82.50539956803456,772
3.8333333333333335,485957864,18,3,42,86.87904967602591,150
3.8333333333333335,485957864,18,3,41,82.50539956803456,772
3.8333333333333335,485957864,18,3,42,86.87904967602591,150
3.9,485957868,18,3,46,99.89200863930884,-913
3.933333333333333,485957870,18,3,47,102.53779697624188,-1195
3.933333333333333,485957870,18,3,48,104.26565874730022,-1094
3.933333333333333,485957870,18,3,48,104.26565874730022,-1094
4.0,485957875,18,3,52,105.12958963282938,-282
4.0,485957875,18,3,52,105.12958963282938,-282
4.083333333333333,485957879,18,3,56,103.40172786177106,72
4.083333333333333,485957879,18,3,57,103.40172786177106,101
4.1,485957881,18,3,58,103.40172786177106,29
4.1,485957881,18,3,58,103.40172786177106,29
4.166666666666667,485957889,18,4,2,107.72138228941685,-8
4.166666666666667,485957889,18,4,2,107.72138228941685,-8
4.25,485957893,18,4,6,112.0950323974082,-127
4.25,485957893,18,4,7,113.82289416846652,-159
4.25,485957893,18,4,6,112.0950323974082,-127
4.25,485957893,18,4,7,113.82289416846652,-159
4.316666666666666,485957897,18,4,11,116.41468682505399,-181
4.316666666666666,485957897,18,4,11,116.41468682505399,-181
4.366666666666666,485957901,18,4,14,118.1425485961123,0
4.366666666666666,485957901,18,4,14,118.1425485961123,0
4.45,485957905,18,4,18,120.73434125269978,-102
4.45,485957905,18,4,19,120.73434125269978,-119
4.45,485957905,18,4,18,120.73434125269978,-102
4.45,485957905,18,4,19,120.73434125269978,-119
4.533333333333333,485957909,18,4,23,122.51619870410366,-120
4.533333333333333,485957909,18,4,24,122.51619870410366,146
4.533333333333333,485957909,18,4,23,122.51619870410366,-120
4.533333333333333,485957909,18,4,24,122.51619870410366,146
4.6,485957914,18,4,26,122.51619870410366,124
4.6,485957914,18,4,28,123.38012958963282,-148
4.633333333333334,485957916,18,4,29,124.24406047516197,-343
4.633333333333334,485957916,18,4,30,124.24406047516197,-285
4.633333333333334,485957916,18,4,29,124.24406047516197,-343
4.633333333333334,485957916,18,4,30,124.24406047516197,-285
4.7,485957920,18,4,32,125.97192224622029,-121
4.7,485957920,18,4,34,125.97192224622029,-76
4.7,485957920,18,4,32,125.97192224622029,-121
4.7,485957920,18,4,34,125.97192224622029,-76
4.75,485957924,18,4,36,125.97192224622029,-167
4.75,485957924,18,4,37,125.97192224622029,-90
4.8,485957926,18,4,39,125.97192224622029,-2
4.8,485957926,18,4,40,125.97192224622029,-99
4.8,485957926,18,4,39,125.97192224622029,-2
4.8,485957926,18,4,40,125.97192224622029,-99
4.85,485957930,18,4,43,125.97192224622029,-114
4.85,485957930,18,4,42,125.97192224622029,-11
4.85,485957930,18,4,43,125.97192224622029,-114
4.933333333333334,485957934,18,4,47,126.83585313174945,-113
4.933333333333334,485957934,18,4,48,126.83585313174945,-151
4.95,485957936,18,4,49,127.6997840172786,-135
4.95,485957936,18,4,49,127.6997840172786,-135
5.033333333333333,485957940,18,4,53,129.42764578833692,-499
5.033333333333333,485957940,18,4,54,130.34557235421167,-388
5.033333333333333,485957940,18,4,53,129.42764578833692,-499
5.033333333333333,485957940,18,4,54,130.34557235421167,-388
5.1,485957944,18,4,57,130.34557235421167,-347
5.1,485957944,18,4,58,131.20950323974083,-304
5.133333333333334,485957946,18,4,59,131.20950323974083,-269
5.133333333333334,485957946,18,5,0,131.20950323974083,-346
5.133333333333334,485957946,18,4,59,131.20950323974083,-269
5.133333333333334,485957946,18,5,0,131.20950323974083,-346
5.2,485957954,18,5,3,131.20950323974083,-463
5.2,485957954,18,5,4,132.07343412526998,-261
5.2,485957954,18,5,3,131.20950323974083,-463
5.2,485957954,18,5,4,132.07343412526998,-261
5.283333333333333,485957958,18,5,8,132.93736501079914,-426
5.283333333333333,485957958,18,5,9,132.93736501079914,-417
5.3,485957961,18,5,10,132.93736501079914,-349
5.3,485957961,18,5,10,132.93736501079914,-349
5.366666666666666,485957964,18,5,14,132.93736501079914,-302
5.366666666666666,485957964,18,5,14,132.93736501079914,-302
5.45,485957969,18,5,18,132.93736501079914,-202
5.45,485957969,18,5,19,132.07343412526998,-110
5.45,485957969,18,5,18,132.93736501079914,-202
5.45,485957969,18,5,19,132.07343412526998,-110
5.516666666666667,485957973,18,5,21,132.07343412526998,-47
5.516666666666667,485957973,18,5,23,132.93736501079914,-233
5.516666666666667,485957973,18,5,23,132.93736501079914,-233
5.566666666666666,485957977,18,5,26,132.93736501079914,-503
5.616666666666666,485957979,18,5,28,131.20950323974083,-631
5.616666666666666,485957979,18,5,29,128.56371490280776,-214
5.616666666666666,485957979,18,5,28,131.20950323974083,-631
5.616666666666666,485957979,18,5,29,128.56371490280776,-214
5.7,485957983,18,5,32,120.73434125269978,1841
5.7,485957983,18,5,34,116.41468682505399,1864
5.7,485957983,18,5,32,120.73434125269978,1841
5.7,485957983,18,5,34,116.41468682505399,1864
5.75,485957987,18,5,36,111.17710583153348,1755
5.75,485957987,18,5,37,108.58531317494601,1498
5.8,485957990,18,5,39,105.99352051835854,1427
5.8,485957990,18,5,40,102.53779697624188,1455
5.8,485957990,18,5,39,105.99352051835854,1427
5.8,485957990,18,5,40,102.53779697624188,1455
5.85,485957994,18,5,43,94.7084233261339,1768
5.85,485957994,18,5,43,94.7084233261339,1768
5.933333333333334,485957998,18,5,47,87.74298056155507,1724
5.933333333333334,485957998,18,5,48,85.1511879049676,1651
5.966666666666667,485958000,18,5,49,84.28725701943844,1486
5.966666666666667,485958000,18,5,50,82.50539956803456,1314
5.966666666666667,485958000,18,5,49,84.28725701943844,1486
5.966666666666667,485958000,18,5,50,82.50539956803456,1314
6.033333333333333,485958004,18,5,53,80.77753779697625,1111
6.033333333333333,485958004,18,5,54,79.91360691144709,1082
6.033333333333333,485958004,18,5,53,80.77753779697625,1111
6.033333333333333,485958004,18,5,54,79.91360691144709,1082
6.1,485958008,18,5,57,77.32181425485962,1051
6.1,485958008,18,5,58,76.45788336933046,1108
6.133333333333334,485958010,18,5,59,75.5939524838013,1161
6.133333333333334,485958010,18,6,0,74.73002159827215,1223
6.133333333333334,485958010,18,5,59,75.5939524838013,1161
6.133333333333334,485958010,18,6,0,74.73002159827215,1223
6.2,485958018,18,6,3,72.0842332613391,1367
6.2,485958018,18,6,4,69.49244060475162,1320
6.2,485958018,18,6,3,72.0842332613391,1367
6.2,485958018,18,6,4,69.49244060475162,1320
6.266666666666667,485958022,18,6,8,68.62850971922246,1091
6.266666666666667,485958022,18,6,8,68.62850971922246,1091
6.35,485958027,18,6,12,72.94816414686825,568
6.35,485958027,18,6,13,74.73002159827215,517
6.35,485958027,18,6,12,72.94816414686825,568
6.35,485958027,18,6,13,74.73002159827215,517
6.4,485958031,18,6,16,77.32181425485962,573
6.433333333333334,485958033,18,6,17,77.32181425485962,691
6.433333333333334,485958033,18,6,18,77.32181425485962,782
6.433333333333334,485958033,18,6,17,77.32181425485962,691
6.433333333333334,485958033,18,6,18,77.32181425485962,782
6.5,485958037,18,6,22,76.45788336933046,1113
6.5,485958037,18,6,21,77.32181425485962,1011
6.5,485958037,18,6,22,76.45788336933046,1113
6.583333333333333,485958040,18,6,26,73.81209503239741,1160
6.583333333333333,485958040,18,6,27,73.81209503239741,1081
6.6,485958043,18,6,28,73.81209503239741,973
6.6,485958043,18,6,28,73.81209503239741,973
6.683333333333334,485958047,18,6,32,75.5939524838013,816
6.683333333333334,485958047,18,6,33,75.5939524838013,800
6.683333333333334,485958047,18,6,32,75.5939524838013,816
6.683333333333334,485958047,18,6,33,75.5939524838013,800
6.75,485958051,18,6,36,76.45788336933046,793
6.75,485958051,18,6,37,76.45788336933046,817
6.783333333333333,485958054,18,6,38,77.32181425485962,865
6.783333333333333,485958054,18,6,39,76.45788336933046,902
6.783333333333333,485958054,18,6,38,77.32181425485962,865
6.783333333333333,485958054,18,6,39,76.45788336933046,902
6.85,485958058,18,6,42,76.45788336933046,934
6.85,485958058,18,6,43,76.45788336933046,935
6.85,485958058,18,6,42,76.45788336933046,934
6.85,485958058,18,6,43,76.45788336933046,935
6.916666666666667,485958062,18,6,47,76.45788336933046,968
6.916666666666667,485958062,18,6,47,76.45788336933046,968
6.983333333333333,485958066,18,6,51,75.5939524838013,1002
6.983333333333333,485958066,18,6,51,75.5939524838013,1002
7.066666666666666,485958070,18,6,56,74.73002159827215,988
7.1,485958072,18,6,57,74.73002159827215,941
7.1,485958072,18,6,58,74.73002159827215,901
7.1,485958072,18,6,57,74.73002159827215,941
7.1,485958072,18,6,58,74.73002159827215,901
7.166666666666667,485958081,18,7,2,74.73002159827215,862
7.166666666666667,485958081,18,7,2,74.73002159827215,862
7.25,485958085,18,7,5,74.73002159827215,949
7.25,485958085,18,7,7,73.81209503239741,963
7.283333333333333,485958087,18,7,8,72.94816414686825,985
7.283333333333333,485958087,18,7,9,72.94816414686825,984
7.283333333333333,485958087,18,7,8,72.94816414686825,985
7.283333333333333,485958087,18,7,9,72.94816414686825,984
7.35,485958091,18,7,11,72.94816414686825,930
7.35,485958091,18,7,13,73.81209503239741,903
7.35,485958091,18,7,11,72.94816414686825,930
7.35,485958091,18,7,13,73.81209503239741,903
7.4,485958095,18,7,16,74.73002159827215,716
7.4,485958095,18,7,16,74.73002159827215,716
7.483333333333333,485958100,18,7,20,76.45788336933046,744
7.483333333333333,485958100,18,7,21,76.45788336933046,754
7.483333333333333,485958100,18,7,20,76.45788336933046,744
7.483333333333333,485958100,18,7,21,76.45788336933046,754
7.566666666666666,485958104,18,7,25,76.45788336933046,800
7.566666666666666,485958104,18,7,26,76.45788336933046,835
7.583333333333333,485958106,18,7,27,76.45788336933046,824
7.583333333333333,485958106,18,7,27,76.45788336933046,824
7.65,485958110,18,7,31,75.5939524838013,927
7.65,485958110,18,7,31,75.5939524838013,927
7.733333333333333,485958115,18,7,36,75.5939524838013,804
7.766666666666667,485958116,18,7,37,75.5939524838013,803
7.766666666666667,485958116,18,7,38,75.5939524838013,752
7.8,485958119,18,7,40,76.45788336933046,772
7.8,485958119,18,7,40,76.45788336933046,772
7.866666666666666,485958123,18,7,43,76.45788336933046,754
7.866666666666666,485958123,18,7,44,76.45788336933046,795
7.866666666666666,485958123,18,7,43,76.45788336933046,754
7.866666666666666,485958123,18,7,44,76.45788336933046,795
7.95,485958127,18,7,48,76.45788336933046,882
7.95,485958127,18,7,49,76.45788336933046,904
7.95,485958127,18,7,48,76.45788336933046,882
7.95,485958127,18,7,49,76.45788336933046,904
8.016666666666667,485958131,18,7,52,75.5939524838013,901
8.016666666666667,485958131,18,7,53,74.73002159827215,914
8.05,485958133,18,7,54,74.73002159827215,940
8.05,485958133,18,7,55,74.73002159827215,925
8.05,485958133,18,7,54,74.73002159827215,940
8.05,485958133,18,7,55,74.73002159827215,925
8.116666666666667,485958137,18,7,58,73.81209503239741,901
8.116666666666667,485958137,18,7,59,74.73002159827215,886
8.116666666666667,485958137,18,7,58,73.81209503239741,901
8.116666666666667,485958137,18,7,59,74.73002159827215,886
8.2,485958145,18,8,3,74.73002159827215,786
8.2,485958145,18,8,4,74.73002159827215,814
8.216666666666667,485958148,18,8,5,74.73002159827215,776
8.216666666666667,485958148,18,8,5,74.73002159827215,776
8.283333333333333,485958152,18,8,9,74.73002159827215,764
8.283333333333333,485958152,18,8,9,74.73002159827215,764
8.366666666666667,485958156,18,8,14,75.5939524838013,887
8.366666666666667,485958156,18,8,14,75.5939524838013,887
8.416666666666666,485958160,18,8,17,74.73002159827215,969
8.416666666666666,485958160,18,8,17,74.73002159827215,969
8.5,485958164,18,8,21,75.5939524838013,1054
8.5,485958164,18,8,22,76.45788336933046,1105
8.5,485958164,18,8,21,75.5939524838013,1054
8.5,485958164,18,8,22,76.45788336933046,1105
8.566666666666666,485958168,18,8,26,74.73002159827215,1165
8.566666666666666,485958168,18,8,26,74.73002159827215,1165
8.633333333333333,485958172,18,8,30,73.81209503239741,1178
8.666666666666666,485958174,18,8,31,73.81209503239741,1144
8.666666666666666,485958174,18,8,32,72.94816414686825,1102
8.666666666666666,485958174,18,8,31,73.81209503239741,1144
8.666666666666666,485958174,18,8,32,72.94816414686825,1102
8.733333333333333,485958179,18,8,36,73.81209503239741,969
8.733333333333333,485958179,18,8,36,73.81209503239741,969
8.8,485958183,18,8,39,74.73002159827215,831
8.8,485958183,18,8,40,75.5939524838013,864
8.85,485958185,18,8,42,75.5939524838013,917
8.85,485958185,18,8,43,76.45788336933046,964
8.85,485958185,18,8,42,75.5939524838013,917
8.85,485958185,18,8,43,76.45788336933046,964
8.916666666666666,485958189,18,8,47,81.6414686825054,486
8.916666666666666,485958189,18,8,47,81.6414686825054,486
8.983333333333333,485958193,18,8,50,89.47084233261339,-27
8.983333333333333,485958193,18,8,51,92.06263498920086,-119
9.016666666666667,485958195,18,8,52,94.7084233261339,-119
9.016666666666667,485958195,18,8,53,95.57235421166305,-84
9.016666666666667,485958195,18,8,52,94.7084233261339,-119
9.016666666666667,485958195,18,8,53,95.57235421166305,-84
9.066666666666666,485958200,18,8,56,97.30021598272137,9
9.066666666666666,485958200,18,8,56,97.30021598272137,9
9.15,485958208,18,9,1,101.61987041036716,309
9.183333333333334,485958209,18,9,2,103.40172786177106,138
9.183333333333334,485958209,18,9,3,105.12958963282938,-522
9.183333333333334,485958209,18,9,2,103.40172786177106,138
9.183333333333334,485958209,18,9,3,105.12958963282938,-522
9.25,485958213,18,9,7,112.0950323974082,-955
9.25,485958213,18,9,7,112.0950323974082,-955
9.316666666666666,485958218,18,9,11,117.27861771058315,-731
9.366666666666667,485958220,18,9,12,119.00647948164146,-435
9.366666666666667,485958220,18,9,14,120.73434125269978,-337
9.366666666666667,485958220,18,9,12,119.00647948164146,-435
9.366666666666667,485958220,18,9,14,120.73434125269978,-337
9.416666666666666,485958224,18,9,17,122.51619870410366,-422
9.416666666666666,485958224,18,9,17,122.51619870410366,-422
9.483333333333333,485958228,18,9,21,123.38012958963282,-303
9.483333333333333,485958228,18,9,21,123.38012958963282,-303
9.566666666666666,485958232,18,9,24,125.97192224622029,-350
9.566666666666666,485958232,18,9,26,126.83585313174945,-525
9.566666666666666,485958232,18,9,24,125.97192224622029,-350
9.566666666666666,485958232,18,9,26,126.83585313174945,-525
9.616666666666667,485958236,18,9,29,131.20950323974083,-609
9.666666666666666,485958238,18,9,31,132.93736501079914,-736
9.666666666666666,485958238,18,9,32,134.66522678185746,-747
9.666666666666666,485958238,18,9,32,134.66522678185746,-747
9.733333333333333,485958242,18,9,36,139.90280777537797,-657
9.733333333333333,485958242,18,9,36,139.90280777537797,-657
9.8,485958247,18,9,39,145.95032397408207,-941
9.8,485958247,18,9,40,146.81425485961122,-863
9.85,485958248,18,9,42,146.81425485961122,-1358
9.85,485958248,18,9,43,148.54211663066954,-1202
9.85,485958248,18,9,42,146.81425485961122,-1358
9.85,485958248,18,9,43,148.54211663066954,-1202
9.9,485958253,18,9,46,149.4600431965443,-1003
9.9,485958253,18,9,46,149.4600431965443,-1003
9.966666666666667,485958257,18,9,50,150.32397408207345,-960
10.016666666666667,485958259,18,9,51,150.32397408207345,-949
10.016666666666667,485958259,18,9,53,150.32397408207345,-806
10.016666666666667,485958259,18,9,51,150.32397408207345,-949
10.016666666666667,485958259,18,9,53,150.32397408207345,-806
10.066666666666666,485958263,18,9,56,150.32397408207345,-879
10.066666666666666,485958263,18,9,56,150.32397408207345,-879
10.15,485958267,18,10,0,149.4600431965443,-817
10.15,485958267,18,10,1,149.4600431965443,-775
10.166666666666666,485958273,18,10,2,149.4600431965443,-825
10.166666666666666,485958273,18,10,2,149.4600431965443,-825
10.25,485958277,18,10,6,149.4600431965443,-848
10.25,485958277,18,10,7,149.4600431965443,-856
10.25,485958277,18,10,6,149.4600431965443,-848
10.25,485958277,18,10,7,149.4600431965443,-856
10.3,485958281,18,10,10,148.54211663066954,-917
10.35,485958283,18,10,12,148.54211663066954,-885
10.35,485958283,18,10,13,148.54211663066954,-870
10.35,485958283,18,10,12,148.54211663066954,-885
10.35,485958283,18,10,13,148.54211663066954,-870
10.433333333333334,485958287,18,10,16,148.54211663066954,-961
10.433333333333334,485958287,18,10,18,148.54211663066954,-968
10.433333333333334,485958287,18,10,16,148.54211663066954,-961
10.433333333333334,485958287,18,10,18,148.54211663066954,-968
10.483333333333333,485958291,18,10,20,149.4600431965443,-1000
10.483333333333333,485958291,18,10,21,149.4600431965443,-1048
10.483333333333333,485958291,18,10,20,149.4600431965443,-1000
10.483333333333333,485958291,18,10,21,149.4600431965443,-1048
10.55,485958296,18,10,25,149.4600431965443,-1025
10.55,485958296,18,10,25,149.4600431965443,-1025
10.633333333333333,485958300,18,10,28,150.32397408207345,-1039
10.633333333333333,485958300,18,10,30,150.32397408207345,-928
10.633333333333333,485958300,18,10,30,150.32397408207345,-928
10.683333333333334,485958304,18,10,33,150.32397408207345,-934
10.683333333333334,485958304,18,10,33,150.32397408207345,-934
10.766666666666667,485958308,18,10,37,152.05183585313176,-1148
10.766666666666667,485958308,18,10,38,152.05183585313176,-1230
10.766666666666667,485958308,18,10,37,152.05183585313176,-1148
10.766666666666667,485958308,18,10,38,152.05183585313176,-1230
10.833333333333334,485958312,18,10,41,152.91576673866092,-1149
10.833333333333334,485958312,18,10,42,152.91576673866092,-1124
10.866666666666667,485958314,18,10,43,153.77969762419008,-1131
10.866666666666667,485958314,18,10,44,153.77969762419008,-1144
10.866666666666667,485958314,18,10,43,153.77969762419008,-1131
10.866666666666667,485958314,18,10,44,153.77969762419008,-1144
10.933333333333334,485958318,18,10,47,152.91576673866092,-1190
10.933333333333334,485958318,18,10,48,153.77969762419008,-1222
10.933333333333334,485958318,18,10,47,152.91576673866092,-1190
10.933333333333334,485958318,18,10,48,153.77969762419008,-1222
10.983333333333333,485958322,18,10,51,153.77969762419008,-1284
10.983333333333333,485958322,18,10,51,153.77969762419008,-1284
11.066666666666666,485958326,18,10,55,154.64362850971924,-1221
11.066666666666666,485958326,18,10,56,154.64362850971924,-1192
11.066666666666666,485958326,18,10,55,154.64362850971924,-1221
11.066666666666666,485958326,18,10,56,154.64362850971924,-1192
11.066666666666666,485958330,18,10,60,154.64362850971924,-1145
11.066666666666666,485958330,18,10,60,154.64362850971924,-1145
11.2,485958338,18,11,3,154.64362850971924,-1126
11.2,485958338,18,11,4,154.64362850971924,-1092
11.2,485958338,18,11,3,154.64362850971924,-1126
